"District_C11ID","Area.Other.Kharif.Pulses","Prod.Other.Kharif.Pulses","Yield.Other.Kharif.Pulses","Area.Moong","Prod.Moong","Yield.Moong","Area.Moth","Prod.Moth","Yield.Moth","Area.Other.Rabi.Pulses","Prod.Other.Rabi.Pulses","Yield.Other.Rabi.Pulses","Area.Peas...Beans..Pulses.","Prod.Peas...Beans..Pulses.","Yield.Peas...Beans..Pulses.","Area.Urad","Prod.Urad","Yield.Urad","Area.Gram","Prod.Gram","Yield.Gram","Area.Masoor","Prod.Masoor","Yield.Masoor","Area.HorseGram","Prod.HorseGram","Yield.HorseGram","Area.Arhar..Tur.","Prod.Arhar..Tur.","Yield.Arhar..Tur.","areaTot","prodTot","yieldTot","diversity","dominant_pulses"
374,5351.5,2469,0.4625,376.6,81.1,0.222,NA,NA,NA,1795,805,0.448,NA,NA,NA,4159.57142857143,871.714285714286,0.212857142857143,2288.2,1218.8,0.52,521.666666666667,213.333333333333,0.396666666666667,4266.1,1338.9,0.304,5465,2632.5,0.4925,24223.6380952381,9630.34761904762,0.397559919826443,5.70367920438877,"Area.Arhar..Tur."
375,3724.5,2294.75,0.6175,516.1,148,0.276,NA,NA,NA,2597,2214.2,0.842,NA,NA,NA,2189.85714285714,406.571428571429,0.184285714285714,3046.8,2824,0.926,1790,695,0.3875,2741,538.6,0.2,6760,4487.5,0.6625,23365.2571428571,13608.6214285714,0.582429773632157,5.9746077211907,"Area.Arhar..Tur."
376,2563,1711.25,0.6625,1542.1,427.8,0.29,NA,NA,NA,1193.2,792.6,0.652,NA,NA,NA,2313.85714285714,538.857142857143,0.231428571428571,2259.2,1556.4,0.676,2422.5,1022.5,0.42,1606.1,431.7,0.274,6735,5170,0.77,20634.9571428571,11651.1071428571,0.564629577963054,5.70496664297278,"Area.Arhar..Tur."
377,92,27,0.29,2681.9,782.8,0.293,NA,NA,NA,541.6,524.4,0.844,NA,NA,NA,653.571428571429,246,0.392857142857143,147.6,94.4,0.66,NA,NA,NA,15.7142857142857,6.71428571428571,0.512857142857143,222.5,132.5,0.605,4354.88571428571,1813.81428571429,0.416501007079077,2.37268203755485,"Area.Moong"
378,21,13,0.62,3251,947.4,0.286,NA,NA,NA,155.6,80.2,0.542,NA,NA,NA,2019,487.571428571429,0.251428571428571,34,17.6,0.524,NA,NA,NA,9.5,2.4,0.289,25,22.5,0.9175,5515.1,1570.67142857143,0.284794732384078,2.07310285933997,"Area.Moong"
379,NA,NA,NA,18003.5,5706.1,0.313,NA,NA,NA,1145.75,1132.25,1.0025,NA,NA,NA,8992.28571428571,3186.85714285714,0.351428571428571,77,60.2,0.794,NA,NA,NA,496,206.2,0.411,65,52.5,0.875,28779.5357142857,10344.1071428571,0.359425782457029,2.037262802203,"Area.Moong"
380,118,50,0.42,29312.2,9646,0.321,NA,NA,NA,332,182.75,0.5575,NA,NA,NA,3239.14285714286,1106,0.337142857142857,40.8,31.4,0.756,NA,NA,NA,1162.9,485.4,0.426,125,97.5,0.7775,34330.0428571429,11599.05,0.337868788811799,1.35280551828027,"Area.Moong"
381,851,362,0.43,30289.8,9905.2,0.321,NA,NA,NA,841.2,432.8,0.518,NA,NA,NA,16541.2857142857,6427.28571428571,0.387142857142857,370.8,184.4,0.498,NA,NA,NA,4332.2,1960.2,0.449,1115,912.5,0.8225,54341.2857142857,20184.3857142857,0.37143739698046,2.43510896451602,"Area.Moong"
382,8,4,0.5,10353,2707.7,0.249,NA,NA,NA,93.8,42.6,0.464,NA,NA,NA,9104.57142857143,3004.28571428571,0.315714285714286,119.8,46,0.388,NA,NA,NA,1471.6,480.8,0.331,2512.5,890,0.355,23663.2714285714,7175.38571428571,0.30322881330863,2.81978229570637,"Area.Moong"
383,30,16,0.53,2336.6,658,0.267,NA,NA,NA,402.5,188.5,0.485,NA,NA,NA,5268.57142857143,1547.42857142857,0.284285714285714,307,118.75,0.39,NA,NA,NA,1550.2,472.8,0.307,4970,3643.33333333333,0.733333333333333,14864.8714285714,6644.8119047619,0.447014421664628,3.64755814430039,"Area.Urad"
384,3015,1671.5,0.56,3688,590.1,0.158,NA,NA,NA,565.75,313,0.5475,NA,NA,NA,4374.42857142857,762.714285714286,0.172857142857143,1266.25,706.5,0.65,NA,NA,NA,4777.8,1179.9,0.242,9053.33333333333,6326.66666666667,0.696666666666667,26740.5619047619,11550.380952381,0.431942342629834,4.81387804580568,"Area.Arhar..Tur."
385,435,243.333333333333,0.553333333333333,26497.2,5522.3,0.208,NA,NA,NA,612.4,201.2,0.408,NA,NA,NA,5604.71428571429,1162.57142857143,0.204285714285714,84.4,37,0.476,NA,NA,NA,2161.6,607.1,0.275,1340,1252.5,0.935,36735.3142857143,9026.00476190476,0.245703757743943,1.82226204862973,"Area.Moong"
386,203.666666666667,105.333333333333,0.493333333333333,16522.3,2591.9,0.158,NA,NA,NA,271,94.4,0.39,NA,NA,NA,3137.14285714286,671.857142857143,0.208571428571429,174.8,75,0.452,NA,NA,NA,1021.5,292.2,0.286,757.5,352.5,0.4675,22087.9095238095,4183.19047619048,0.189388247524341,1.71430606578997,"Area.Moong"
387,245,136,0.56,5368.4,1174.1,0.21,NA,NA,NA,183.666666666667,66,0.373333333333333,NA,NA,NA,7890.57142857143,2148.85714285714,0.274285714285714,37.3333333333333,18.6666666666667,0.516666666666667,NA,NA,NA,2261.6,631.2,0.282,20,10,0.5,16006.5714285714,4184.82380952381,0.261444109264647,2.66078590983547,"Area.Urad"
388,597.5,306,0.535,53819.7,10938.7,0.202,NA,NA,NA,1659.4,1031.2,0.608,NA,NA,NA,7553.28571428571,1526,0.201428571428571,158.4,100.8,0.632,NA,NA,NA,2703.3,549.3,0.202,10430,7335,0.705,76921.5857142857,21787,0.283236490741685,1.92555715890071,"Area.Moong"
389,1256,779.666666666667,0.633333333333333,1726.5,338.2,0.202,NA,NA,NA,726.4,512.8,0.686,NA,NA,NA,2475.14285714286,448.428571428571,0.181428571428571,76.2,51.6,0.68,NA,NA,NA,723.6,156.3,0.213,4267.5,4095,0.96,11251.3428571429,6381.99523809524,0.567220759257519,4.22633803063592,"Area.Arhar..Tur."
390,2211.33333333333,923,0.4,149,21,0.138,NA,NA,NA,283.4,114,0.394,NA,NA,NA,181.285714285714,32.8571428571429,0.175714285714286,41.6,13.8,0.348,NA,NA,NA,1660.7,359.7,0.215,5162.5,4345,0.845,9689.81904761905,5809.35714285714,0.599532056719325,2.72654780932394,"Area.Arhar..Tur."
391,496.666666666667,171.666666666667,0.34,3319.3,605.1,0.178,NA,NA,NA,1210.4,637.8,0.536,NA,NA,NA,592,113.571428571429,0.188571428571429,391,198,0.468,NA,NA,NA,3822.9,990.9,0.257,3132.5,2327.5,0.7575,12964.7666666667,5044.5380952381,0.389095941711621,4.46323247492585,"Area.HorseGram"
392,850.75,343.75,0.4075,2322.7,616.5,0.253,NA,NA,NA,554.4,305.2,0.548,NA,NA,NA,46.1428571428571,9.28571428571429,0.16,157.2,55.2,0.354,NA,NA,NA,1482.2,390.9,0.261,2277.5,1210,0.53,7690.89285714286,2930.83571428571,0.381078734124312,4.27480965898431,"Area.Moong"
393,4410.25,2371.25,0.5375,11943.7,2237.7,0.179,NA,NA,NA,1511.4,773.6,0.496,NA,NA,NA,7981.71428571429,1303.71428571429,0.16,1008.6,442.6,0.426,666.25,227.5,0.3425,17451.9,3953.8,0.224,9830,6015,0.6175,54803.8142857143,17325.1642857143,0.316130629072481,4.76170053421367,"Area.HorseGram"
394,NA,NA,NA,2215.9,371,0.152,NA,NA,NA,540,189,0.35,NA,NA,NA,4651.42857142857,532.142857142857,0.114285714285714,1460,507.4,0.32,2565,820,0.325,3306.1,440.6,0.141,7952.5,2710,0.3525,22690.9285714286,5570.14285714286,0.24547884145017,4.69261433873899,"Area.Arhar..Tur."
395,2560,1920,0.75,7721.4,1544.1,0.194,NA,NA,NA,1365,802,0.57,NA,NA,NA,4866.85714285714,879.714285714286,0.18,7051.8,6066.4,0.87,2650,1150,0.43,6984.7,1596,0.228,17660,11707.5,0.66,50859.7571428571,25665.7142857143,0.504636980739473,5.08060551747625,"Area.Arhar..Tur."
396,90,33,0.37,337.9,73.6,0.212,NA,NA,NA,871.6,587.6,0.616,NA,NA,NA,2898.71428571429,656.142857142857,0.222857142857143,120.8,50,0.412,NA,NA,NA,2212.6,641.8,0.288,18487.5,14057.5,0.7625,25019.1142857143,16099.6428571429,0.643493717374944,1.75839074780176,"Area.Arhar..Tur."
397,72,31,0.43,499.2,153.4,0.289,NA,NA,NA,648,287.6,0.446,NA,NA,NA,10259.2857142857,3530.71428571429,0.355714285714286,3480.4,1308.8,0.362,NA,NA,NA,5322.8,1836.8,0.342,4437.5,3175,0.7,24719.1857142857,10323.3142857143,0.41762355787263,3.67953355622346,"Area.Urad"
398,1142.75,338.5,0.3075,174,42.6,0.256,NA,NA,NA,4177.8,1619.6,0.386,NA,NA,NA,1574.14285714286,349.142857142857,0.22,1098.6,311.6,0.286,NA,NA,NA,3485.7,1011.3,0.285,5492.5,1982.5,0.3625,17145.4928571429,5655.24285714286,0.329838454004364,4.53705493796941,"Area.Arhar..Tur."
399,409.5,126,0.33,159.5,27.6,0.175,NA,NA,NA,2290.8,832.4,0.362,NA,NA,NA,842.142857142857,191,0.217142857142857,68.6,19,0.284,NA,NA,NA,1537,393,0.243,2547.5,1417.5,0.5125,7855.04285714286,3006.5,0.382747752581144,4.11154675974002,"Area.Arhar..Tur."
400,193.727272727273,41.6,0.262,14.3636363636364,2.45454545454545,0.176363636363636,NA,NA,NA,111.5,NA,NA,283.090909090909,103.090909090909,0.36,4078.36363636364,1089.90909090909,0.265454545454545,449.909090909091,280.545454545455,0.623636363636364,228.636363636364,60.7272727272727,0.261818181818182,3116.45454545455,770.545454545455,0.245454545454545,3361.09090909091,1622,0.483636363636364,11837.1363636364,3970.87272727273,0.33545889861261,3.68466592730566,"Area.Urad"
401,954.545454545455,243.636363636364,0.256363636363636,117.090909090909,20.5454545454545,0.182727272727273,NA,NA,NA,5,1,0.33,3002.18181818182,1241.72727272727,0.414545454545455,15436.4545454545,4524.90909090909,0.293636363636364,3139.36363636364,2126.54545454545,0.676363636363636,2201.09090909091,667.545454545455,0.303636363636364,9551.72727272727,2501.72727272727,0.259090909090909,15078.6363636364,7971.63636363636,0.528181818181818,49486.0909090909,19299.2727272727,0.389993882578576,4.21113519090973,"Area.Urad"
402,341.363636363636,91.5454545454545,0.268181818181818,57.1818181818182,15.2727272727273,0.273636363636364,NA,NA,NA,314.727272727273,14.2,0.129,994.909090909091,336.909090909091,0.338181818181818,15804.2727272727,3753.09090909091,0.238181818181818,1249.90909090909,1006.27272727273,0.810909090909091,472.090909090909,134.909090909091,0.285454545454545,3885.81818181818,1105.36363636364,0.281818181818182,3938.63636363636,2057.36363636364,0.523636363636364,27058.9090909091,8514.92727272727,0.314681099822609,2.58374325857155,"Area.Urad"
403,1276.63636363636,359,0.28,4221.18181818182,1149.36363636364,0.270909090909091,NA,NA,NA,278.3,61.4,0.234,1186.27272727273,412.090909090909,0.345454545454545,19619,4169.45454545455,0.210909090909091,578.727272727273,476.545454545455,0.811818181818182,149.090909090909,44,0.296363636363636,3275.36363636364,856,0.263636363636364,2091.81818181818,1085.72727272727,0.51,32676.3909090909,8613.58181818182,0.263602606608107,2.53441567481235,"Area.Urad"
404,700,295.727272727273,0.45,85.7272727272727,17,0.198181818181818,NA,NA,NA,250.181818181818,14.7272727272727,0.207272727272727,187.727272727273,56.7272727272727,0.302727272727273,4845.72727272727,967.636363636364,0.2,343.090909090909,234.363636363636,0.678181818181818,52,13.9090909090909,0.27,5521.54545454545,1490.45454545455,0.269090909090909,1198,542,0.449090909090909,13184,3632.54545454545,0.275526809355693,3.09728984951328,"Area.HorseGram"
405,228.454545454545,99.8181818181818,0.437272727272727,391.181818181818,92.9090909090909,0.236363636363636,NA,NA,NA,151.090909090909,53.3,0.38,248.727272727273,87.6363636363636,0.35,1863.27272727273,446,0.241818181818182,196.363636363636,157.272727272727,0.796363636363636,29.5454545454545,9.27272727272727,0.318181818181818,240.545454545455,131.181818181818,0.537272727272727,1186.18181818182,641.818181818182,0.538181818181818,4535.36363636364,1719.20909090909,0.379067529916414,3.90608922993798,"Area.Urad"
406,274.909090909091,118,0.429090909090909,158.545454545455,36,0.221818181818182,NA,NA,NA,211.363636363636,36.6363636363636,0.228181818181818,825.545454545455,277.272727272727,0.334545454545455,2222.45454545455,470.818181818182,0.216363636363636,21206.3636363636,16976.0909090909,0.793636363636364,1071.54545454545,323.272727272727,0.302727272727273,1085,310.545454545455,0.290909090909091,4222,2204.63636363636,0.517272727272727,31277.7272727273,20753.2727272727,0.663516007615062,2.05685684141667,"Area.Gram"
407,44.6363636363636,12.6363636363636,0.275454545454545,70.1818181818182,13.7272727272727,0.172727272727273,NA,NA,NA,14.4,4.55555555555556,0.291111111111111,300.181818181818,81,0.265454545454545,2684.72727272727,836.454545454545,0.310909090909091,55915.4545454545,36260.9090909091,0.639090909090909,1518.72727272727,418.272727272727,0.270909090909091,17.2222222222222,4.85714285714286,0.274285714285714,4963,2097.54545454545,0.424545454545455,65528.5313131313,39729.9581529581,0.606300146772809,1.35852122508286,"Area.Gram"
408,290,92.3636363636364,0.317272727272727,639.636363636364,127.090909090909,0.198181818181818,NA,NA,NA,123.909090909091,42.1818181818182,0.453636363636364,219.454545454545,64,0.289090909090909,8752,2761,0.314545454545455,32568.6363636364,23946,0.712727272727273,1195.81818181818,361.272727272727,0.3,3028.27272727273,858,0.282727272727273,3857.18181818182,1743.90909090909,0.46,50674.9090909091,29995.8181818182,0.591926433020466,2.20737483282475,"Area.Gram"
409,7,2.33333333333333,0.278333333333333,532.090909090909,129.818181818182,0.243636363636364,NA,NA,NA,2.66666666666667,2,0.33,1015.36363636364,314.272727272727,0.302727272727273,4152,1065.81818181818,0.256363636363636,83574.4545454545,72313.3636363636,0.847272727272727,6250.18181818182,2010,0.321818181818182,623.727272727273,197.363636363636,0.315454545454545,5431.63636363636,2431.72727272727,0.455454545454545,101589.121212121,78466.696969697,0.772392713249838,1.45928434532843,"Area.Gram"
410,369.818181818182,117.454545454545,0.318181818181818,2469.09090909091,437.727272727273,0.178181818181818,NA,NA,NA,246.272727272727,88.9090909090909,0.662727272727273,2402.54545454545,835.818181818182,0.358181818181818,5459.18181818182,1686.72727272727,0.308181818181818,7967.63636363636,6622.09090909091,0.817272727272727,2031.09090909091,692.909090909091,0.340909090909091,1702.09090909091,496.272727272727,0.29,2959.63636363636,929.454545454545,0.313636363636364,25607.3636363636,11907.3636363636,0.464997639173391,5.41332702429958,"Area.Gram"
411,127.272727272727,46.1818181818182,0.363636363636364,3371.45454545455,778.909090909091,0.23,NA,NA,NA,47.7777777777778,14.3333333333333,0.307777777777778,201.454545454545,72.0909090909091,0.365454545454545,11255.5454545455,3861.18181818182,0.340909090909091,294.909090909091,226.363636363636,0.799090909090909,23.2727272727273,11.3636363636364,0.476363636363636,92.3636363636364,28.4545454545455,0.311818181818182,869.454545454545,282.909090909091,0.324545454545455,16283.505050505,5321.78787878788,0.326820783503415,1.90805169777331,"Area.Urad"
412,175.181818181818,62.2727272727273,0.355454545454545,499.909090909091,104.545454545455,0.206363636363636,NA,NA,NA,117.363636363636,47.4545454545455,0.46,1895.36363636364,728.090909090909,0.384545454545455,1229.63636363636,373.818181818182,0.299090909090909,8573.36363636364,7709.63636363636,0.9,1035.45454545455,398.818181818182,0.382727272727273,301.181818181818,98.8181818181818,0.33,251.090909090909,82,0.336363636363636,14078.5454545455,9605.45454545455,0.682276061576609,2.47363284201766,"Area.Gram"
413,347.363636363636,58.5454545454545,0.182727272727273,1038.54545454545,395.909090909091,0.382727272727273,NA,NA,NA,16.2,5.55555555555556,0.45,1642.27272727273,500,0.299090909090909,5092.36363636364,1946,0.38,632.818181818182,544.363636363636,0.850909090909091,94.5454545454545,27.9090909090909,0.289090909090909,8308.81818181818,3012.45454545455,0.361818181818182,626.909090909091,340.545454545455,0.541818181818182,17799.8363636364,6831.28282828283,0.383783462315338,3.17890843756846,"Area.HorseGram"
414,370,62.1818181818182,0.197272727272727,260.909090909091,102.909090909091,0.392727272727273,NA,NA,NA,16.6,5.6,0.339,309.636363636364,90.6363636363636,0.291818181818182,11010.4545454545,4468.09090909091,0.405454545454545,781.818181818182,642.454545454545,0.803636363636364,14.7272727272727,4.36363636363636,0.292727272727273,9340.27272727273,3378.81818181818,0.363636363636364,984.727272727273,574.636363636364,0.585454545454545,23089.1454545455,9329.69090909091,0.404072594520999,2.53435156695823,"Area.Urad"
416,533.545454545455,69.7272727272727,0.159090909090909,1969.36363636364,650.545454545455,0.337272727272727,NA,NA,NA,42.1818181818182,7.85714285714286,0.388571428571429,2.2,1,0.36,1446.27272727273,489.272727272727,0.343636363636364,13.5454545454545,8.3,0.621,NA,NA,NA,3219.09090909091,1001.09090909091,0.311818181818182,913.909090909091,435,0.475454545454545,8140.10909090909,2662.79350649351,0.327120125388409,3.79623185243625,"Area.HorseGram"
418,3416.75,1278.75,0.335,279,83,0.3,NA,NA,NA,162.5,89.5,0.52,385.333333333333,169.666666666667,0.563333333333333,1062,268,0.3125,6315.875,7655.25,1.16625,125.333333333333,51,0.403333333333333,NA,NA,NA,1424.375,955.5,0.6175,13171.1666666667,10550.6666666667,0.801042681615144,3.15477261863646,"Area.Gram"
419,2170.75,882.25,0.4075,714,318,0.45,NA,NA,NA,3033.75,1499.25,0.4875,529.333333333333,285,0.56,456.75,181,0.3875,13286.5,16325.125,1.20125,846.666666666667,442,0.496666666666667,NA,NA,NA,4968.625,3998.75,0.7825,26006.375,23931.375,0.920211871127752,3.11889736723567,"Area.Gram"
420,4877,1434,0.295,2496,866,0.35,NA,NA,NA,19178.5,8341,0.43,3774.33333333333,1902,0.48,1367.5,430.25,0.295,42459.125,45956.375,1.0625,6756.66666666667,3357,0.473333333333333,1,0,0,6785.25,4175.25,0.60875,87695.375,66461.875,0.757872065659107,3.3314973327247,"Area.Gram"
421,10613.5,4556.75,0.4275,170,75,0.44,NA,NA,NA,8484,5852.5,0.7,2440.66666666667,1431.33333333333,0.58,11081.25,4393.75,0.415,28901,33453.375,1.17875,1522.33333333333,793.333333333333,0.5,NA,NA,NA,801,532.875,0.58625,64013.75,51088.9166666667,0.79809285765428,3.55822202234344,"Area.Gram"
422,17016,4482.25,0.2675,2335,681,0.29,NA,NA,NA,27075.5,13717.5,0.505,18219.3333333333,11292.3333333333,0.6,13488.5,3356.75,0.2475,46405.5,60329.875,1.26125,5181.33333333333,2847.66666666667,0.526666666666667,NA,NA,NA,2757.75,1544,0.545,132478.916666667,98251.375,0.741637820357579,4.70541706585031,"Area.Gram"
423,25073.75,9171.5,0.3625,4870,2112,0.43,NA,NA,NA,3309,1462.5,0.43,1276,653,0.5,17986,7406.75,0.4125,69900.625,67621.25,0.95125,7031,3099.33333333333,0.42,1,NA,NA,595.5,347.5,0.54,130042.875,91873.8333333333,0.70648878943451,2.85450562400465,"Area.Gram"
424,63382,19677.5,0.31,5788,1758,0.3,NA,NA,NA,18359,10831.75,0.59,13550.3333333333,6888,0.466666666666667,67890,22231,0.33,26660.375,34973.125,1.2675,4076,1821.33333333333,0.41,NA,NA,NA,580.375,332.375,0.50125,200286.083333333,98513.0833333333,0.491861849279759,4.04860900796286,"Area.Urad"
425,37635.5,6393.75,0.1675,5795,1202,0.21,NA,NA,NA,31810,9708,0.305,18886,5988.66666666667,0.3,48531.5,9665,0.1975,87631.5,90577.875,1.0125,9840.66666666667,2755,0.266666666666667,5,1,0.235,8890.875,3849.375,0.43375,249026.041666667,130140.666666667,0.522598623805241,4.75967198829799,"Area.Gram"
426,5733.75,1352.5,0.24,922,311,0.34,NA,NA,NA,22835.75,9486.75,0.415,4915.33333333333,2284.66666666667,0.42,6120.75,1816.75,0.2975,88332,62728.75,0.69875,22357,11743.3333333333,0.53,NA,NA,NA,5304.625,2269.375,0.43125,156521.208333333,91993.125,0.587735847298649,2.73812031754885,"Area.Gram"
427,20449.5,5755.5,0.285,1868,595,0.32,NA,NA,NA,70581.5,24767.25,0.3525,9174.66666666667,4425,0.476666666666667,24116,8053.5,0.335,191024.25,132768.875,0.69875,66465,29082.6666666667,0.44,1,0,0,3111,1663.125,0.54125,386790.916666667,207110.916666667,0.535459618471737,3.18403224639346,"Area.Gram"
428,13727,3037.75,0.2275,499,147,0.29,NA,NA,NA,25492.25,10431,0.41,7078.66666666667,3848.66666666667,0.54,17665.25,4920.25,0.3,153927.875,109761.5,0.71625,16478.3333333333,9334,0.566666666666667,1,0,0,3007.125,1877.125,0.6175,237876.5,143357.291666667,0.602654283490242,2.24766902329358,"Area.Gram"
429,17006.75,5158.25,0.3025,2836,799,0.28,NA,NA,NA,31694.5,13490.25,0.425,1489.66666666667,640.666666666667,0.426666666666667,16890,5168.75,0.305,92871.5,53156.25,0.57,31055.3333333333,12997.6666666667,0.41,3,1,0.33,13333,5885.875,0.445,207179.75,97297.7083333333,0.469629432091376,3.77959613229863,"Area.Gram"
430,11105.25,3605.5,0.3275,3036,1098,0.36,NA,NA,NA,22998.25,8024.75,0.3525,711,342.666666666667,0.483333333333333,10286.5,3581.5,0.3475,62566.875,59356.875,0.9475,24902.3333333333,8403.66666666667,0.34,NA,NA,NA,12584.5,6326.25,0.5025,148190.708333333,90739.2083333333,0.61231374999051,4.02141103933401,"Area.Gram"
431,3639.75,1141.25,0.315,18,5,0.28,NA,NA,NA,5716.25,2286.5,0.3925,1695,654.333333333333,0.386666666666667,3056.5,776,0.25,5236.25,2337,0.44875,5770,2444,0.426666666666667,NA,NA,NA,5446.5,2372.875,0.44375,30578.25,12016.9583333333,0.39299038804815,6.29588308931232,"Area.Masoor"
432,11239,4814.75,0.4325,78,18,0.23,NA,NA,NA,268,119,0.4475,25,12,0.52,7692,3226.5,0.3625,20132.625,20318.375,0.9875,199,88.6666666666667,0.433333333333333,NA,NA,NA,494.875,236.375,0.4725,40128.5,28833.6666666667,0.718533378189234,2.72392547552859,"Area.Gram"
433,26507.25,10157.75,0.38,619,185,0.3,NA,NA,NA,755.25,284.5,0.365,106.333333333333,49.6666666666667,0.47,19763.5,7736,0.39,32016.625,18859.875,0.5675,1061,418.333333333333,0.386666666666667,NA,NA,NA,990.375,454.875,0.4625,81819.3333333333,38146,0.46622232724132,3.15570414539221,"Area.Gram"
434,11272.5,5884.75,0.515,262,189,0.72,NA,NA,NA,410.5,287.75,0.675,1091,836.333333333333,0.766666666666667,6969.5,4433.5,0.64,40077.375,25429.875,0.57875,976.666666666667,501.666666666667,0.513333333333333,NA,NA,NA,903.875,648.75,0.71375,61963.4166666667,38211.625,0.616680406852968,2.1509156282125,"Area.Gram"
435,5072.25,1672.25,0.2875,400,113,0.28,NA,NA,NA,473.5,140.25,0.2875,634.333333333333,212.333333333333,0.376666666666667,5326,2041,0.38,98656.125,71922.875,0.735,258,104,0.4,6,2,0.33,1188.625,595.875,0.49875,112014.833333333,76803.5833333333,0.685655471224793,1.28172660366387,"Area.Gram"
436,3612.5,1024.5,0.275,449,104,0.23,NA,NA,NA,3611,1220.5,0.3225,429,130.666666666667,0.303333333333333,4126.5,1312,0.315,87226.5,66530,0.75875,6621.66666666667,2055.66666666667,0.313333333333333,NA,NA,NA,2688.625,1437.625,0.53375,108764.791666667,73814.9583333333,0.678665928580595,1.53572861994289,"Area.Gram"
437,207.5,57.5,0.2825,84,30,0.36,NA,NA,NA,2110,929,0.4325,2191,1201.33333333333,0.55,79.75,24.75,0.3225,77282,85066.125,1.0775,240,127.666666666667,0.54,NA,NA,NA,8327.125,4990.25,0.6,90521.375,92426.625,1.02104751502062,1.354127902778,"Area.Gram"
438,24660.5,6570.25,0.265,6185,1851,0.3,NA,NA,NA,3178.5,1333.25,0.405,853,334,0.38,7994,2626.5,0.33,35583.375,30212.375,0.76375,847.333333333333,353,0.433333333333333,4132,1295.5,0.315,3975.75,2010.375,0.5125,87409.4583333333,46586.25,0.532965778398314,3.78069175455734,"Area.Gram"
439,406.25,107,0.2575,85,21,0.25,NA,NA,NA,1248.75,549,0.4375,261.333333333333,94.6666666666667,0.363333333333333,372.5,100.25,0.2725,38375.375,33793.875,0.8375,134.666666666667,47.3333333333333,0.353333333333333,NA,NA,NA,515.375,318.5,0.62125,41399.25,35031.625,0.846189846434416,1.1620498862435,"Area.Gram"
440,21570.75,6419,0.2975,9546,2484,0.26,NA,NA,NA,64.5,21.25,0.3225,27.5,13.5,0.49,6079.75,2071,0.34,5430.375,3131.25,0.565,18.3333333333333,6.66666666666667,0.36,1418.25,346.5,0.245,15021.5,6750.375,0.45125,59176.9583333333,21243.5416666667,0.358983331772572,4.11729165089049,"Area.Other.Kharif.Pulses"
441,26487.25,6637.5,0.255,6372,1238,0.19,NA,NA,NA,413.5,95.75,0.22,3,1,0.36,8417.25,1982.5,0.23,2807.625,1526.625,0.545,NA,NA,NA,6542.25,1014,0.1525,4780.75,1872.375,0.3925,55823.625,14367.75,0.257377588789693,3.514318487422,"Area.Other.Kharif.Pulses"
442,6780.5,1626,0.2375,3349,1155,0.34,NA,NA,NA,3151,1042.75,0.31,902,336.666666666667,0.366666666666667,2949.25,1231.75,0.42,62985.5,58552.375,0.91625,5758,2369,0.413333333333333,NA,NA,NA,4012.875,2085.75,0.52125,89888.125,68399.2916666667,0.760938017860164,1.97404149333439,"Area.Gram"
443,8383,2912.5,0.3475,848,298,0.35,NA,NA,NA,72632.5,40702,0.56,3665,2103.33333333333,0.58,28193.75,10829.25,0.385,204652.375,189684.375,0.9275,79873.6666666667,46077,0.576666666666667,NA,NA,NA,988.5,637,0.6475,399236.791666667,293243.458333333,0.734510106418674,2.9289853330123,"Area.Gram"
444,536,175,0.3275,260,83,0.32,NA,NA,NA,4264,2055,0.48,704.666666666667,259,0.366666666666667,274,91,0.33,34200.125,32602.375,0.95125,3375.33333333333,1690,0.5,NA,NA,NA,981.875,591.5,0.605,44596,37546.875,0.841933693604808,1.65579925672451,"Area.Gram"
445,399.5,169,0.4225,215,72,0.33,NA,NA,NA,8851.25,5648,0.6375,696.333333333333,304.666666666667,0.503333333333333,1374.25,644.5,0.4925,85278.875,80137.25,0.95375,5040,3550.66666666667,0.703333333333333,NA,NA,NA,7004.5,4770.75,0.6775,108859.708333333,95296.8333333333,0.875409596372701,1.59540057421315,"Area.Gram"
446,957.5,298.25,0.3075,547,174,0.32,NA,NA,NA,71124.5,46909,0.66,10812.6666666667,7034.33333333333,0.65,1562.75,484.25,0.31,131667.875,133845.5,1.01875,39390,23623,0.596666666666667,13,5,0.25,20998.875,13811.625,0.6525,277074.166666667,226184.958333333,0.816333623067229,3.13242215701284,"Area.Gram"
447,13163,3516.75,0.265,517,140,0.27,NA,NA,NA,6257.5,2224.5,0.3475,4111.33333333333,1478,0.36,10411.75,3381.5,0.3275,28092.375,16290.625,0.56625,3774.66666666667,1840.33333333333,0.486666666666667,294,96.5,0.335,22297.625,15284.125,0.685,88919.25,44252.3333333333,0.49766876501245,4.82495435113309,"Area.Gram"
448,56.5,15,0.265,7,1,0.14,NA,NA,NA,677,292.25,0.43,368.666666666667,122.666666666667,0.333333333333333,16.75,3.75,0.225,25137.5,33294.625,1.34875,167.666666666667,71.6666666666667,0.413333333333333,2,NA,NA,2525.5,2441.375,0.94875,28958.5833333333,36242.3333333333,1.25152300843446,1.31257200578373,"Area.Gram"
449,469,135.25,0.2875,96,29,0.3,NA,NA,NA,6087,3239.5,0.5325,1051.33333333333,502,0.48,246.75,71.75,0.29,57567.125,71877.625,1.25625,1746,991.333333333333,0.566666666666667,NA,NA,NA,8971.75,9832.75,1.0925,76234.9583333333,86679.2083333333,1.13700079633195,1.6914533691062,"Area.Gram"
